text,label
Project Project C deadline has been extended to December 13.,0
Thank you for your purchase. Your receipt is attached for order #ORD-1722.,0
FINAL NOTICE: Your Microsoft account will be deleted in 10 hours unless you act now.,1
You have 4 unread secure messages. Login to view them immediately.,1
"WINNER ALERT: You've been selected for $6,865 prize. Claim within 30 hours!",1
Project Project O deadline has been extended to December 14.,0
Your subscription expires today. Renew now to avoid service interruption.,1
FINAL NOTICE: Your Microsoft account will be deleted in 39 hours unless you act now.,1
"WINNER ALERT: You've been selected for $22,195 prize. Claim within 46 hours!",1
Your PayPal account has been limited due to suspicious activity. Verify your identity now.,1
Thank you for your purchase. Your receipt is attached for order #ORD-1032.,0
Meeting scheduled for December 15 at 14:00 in Conference Room O. Please bring your reports.,0
Project Project Y deadline has been extended to December 23.,0
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
You have 3 unread secure messages. Login to view them immediately.,1
Your PayPal account has been limited due to suspicious activity. Verify your identity now.,1
You have 9 unread secure messages. Login to view them immediately.,1
Project Project S deadline has been extended to December 4.,0
SECURITY ALERT: Suspicious login detected on your Bank account from Unknown Location.,1
New company policy regarding Benefits has been updated.,0
SECURITY ALERT: Suspicious login detected on your Facebook account from China.,1
Training session on Security is scheduled for December 24.,0
"Congratulations! You've won $33,298 in our International Mega Lottery lottery. Claim now before it expires!",1
Training session on Benefits is scheduled for December 2.,0
Weekly team standup meeting is scheduled for Thursday at 13:00.,0
Meeting scheduled for December 4 at 11:00 in Conference Room Q. Please bring your reports.,0
FINAL NOTICE: Your Netflix account will be deleted in 45 hours unless you act now.,1
Project Project G deadline has been extended to December 10.,0
Your Microsoft account has been limited due to suspicious activity. Verify your identity now.,1
New company policy regarding Security has been updated.,0
Your order #ORD-2641 has been shipped and will arrive within 3 business days.,0
Your order #ORD-1781 has been shipped and will arrive within 5 business days.,0
Thank you for your purchase. Your receipt is attached for order #ORD-1372.,0
"Congratulations! You've won $30,449 in our International Mega Lottery lottery. Claim now before it expires!",1
Congratulations! You've won $875 in our International Mega Lottery lottery. Claim now before it expires!,1
New company policy regarding Security has been updated.,0
"Congratulations! You've won $47,974 in our International Mega Lottery lottery. Claim now before it expires!",1
Your Apple payment failed. Update your billing information within 4 hours.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2022.,0
Your order #ORD-2561 has been shipped and will arrive within 4 business days.,0
Holiday schedule for January has been announced.,0
You have 3 unread secure messages. Login to view them immediately.,1
Quarterly performance review meetings will be scheduled next month.,0
Weekly team standup meeting is scheduled for Thursday at 11:00.,0
System maintenance is planned for December 14 from 9:00.,0
FINAL NOTICE: Your Netflix account will be deleted in 43 hours unless you act now.,1
System maintenance is planned for December 6 from 14:00.,0
Your Facebook payment failed. Update your billing information within 36 hours.,1
Holiday schedule for January has been announced.,0
Your PayPal account has been limited due to suspicious activity. Verify your identity now.,1
Meeting scheduled for December 11 at 16:00 in Conference Room E. Please bring your reports.,0
Thank you for your purchase. Your receipt is attached for order #ORD-2582.,0
"WINNER ALERT: You've been selected for $1,708 prize. Claim within 17 hours!",1
"WINNER ALERT: You've been selected for $40,682 prize. Claim within 18 hours!",1
Weekly team standup meeting is scheduled for Thursday at 10:00.,0
You have 8 unread secure messages. Login to view them immediately.,1
"WINNER ALERT: You've been selected for $34,407 prize. Claim within 20 hours!",1
You have 4 unread secure messages. Login to view them immediately.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2752.,0
Holiday schedule for January has been announced.,0
You have 1 unread secure messages. Login to view them immediately.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2842.,0
Your subscription expires today. Renew now to avoid service interruption.,1
"WINNER ALERT: You've been selected for $24,533 prize. Claim within 7 hours!",1
FINAL NOTICE: Your Google account will be deleted in 25 hours unless you act now.,1
You have 3 unread secure messages. Login to view them immediately.,1
Holiday schedule for February has been announced.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Your subscription expires today. Renew now to avoid service interruption.,1
Meeting scheduled for December 17 at 15:00 in Conference Room W. Please bring your reports.,0
Thank you for your purchase. Your receipt is attached for order #ORD-2002.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Training session on Security is scheduled for December 5.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
Holiday schedule for March has been announced.,0
SECURITY ALERT: Suspicious login detected on your Bank account from Unknown Location.,1
Thank you for your purchase. Your receipt is attached for order #ORD-2272.,0
System maintenance is planned for December 13 from 13:00.,0
Training session on Security is scheduled for December 22.,0
URGENT: Your Microsoft account will be suspended in 39 hours. Click here to verify immediately!,1
Meeting scheduled for December 15 at 11:00 in Conference Room I. Please bring your reports.,0
"IRS Tax Refund: You are eligible for $1,331 refund. Download form to claim.",1
Thank you for your purchase. Your receipt is attached for order #ORD-2702.,0
Holiday schedule for January has been announced.,0
New company policy regarding Security has been updated.,0
You have 8 unread secure messages. Login to view them immediately.,1
Project Project O deadline has been extended to December 22.,0
Quarterly performance review meetings will be scheduled next month.,0
Your Amazon payment failed. Update your billing information within 38 hours.,1
New company policy regarding Security has been updated.,0
You have 9 unread secure messages. Login to view them immediately.,1
Your Facebook payment failed. Update your billing information within 31 hours.,1
Quarterly performance review meetings will be scheduled next month.,0
Your Netflix account has been limited due to suspicious activity. Verify your identity now.,1
System maintenance is planned for December 17 from 16:00.,0
Meeting scheduled for December 2 at 16:00 in Conference Room G. Please bring your reports.,0
Holiday schedule for March has been announced.,0
Your order #ORD-1531 has been shipped and will arrive within 6 business days.,0
Project Project W deadline has been extended to December 2.,0
You have 2 unread secure messages. Login to view them immediately.,1
Training session on Security is scheduled for December 2.,0
Your Google account has been limited due to suspicious activity. Verify your identity now.,1
